OrderID,CustomerID,CompanyName,ProductID,ProductName,Category,RegionID,RegionName,OrderDate,Quantity,UnitPrice,TotalPrice,OrderStatus
ORD-0405,C005,AI Systems,P005,Keyboard,Accessories,R003,East,2023-09-25,3,733,2199,Pending
ORD-0405,C005,AI Systems,P007,Headphones,Accessories,R003,East,2023-09-25,4,974,3896,Pending
ORD-0405,C005,AI Systems,P008,Smartwatch,Electronics,R003,East,2023-09-25,5,1273,6365,Pending
ORD-0406,C002,InnovaSolutions,P006,Mouse,Accessories,R002,South,2023-05-09,2,745,1490,Delivered
ORD-0406,C002,InnovaSolutions,P007,Headphones,Accessories,R002,South,2023-05-09,1,359,359,Delivered
ORD-0406,C002,InnovaSolutions,P005,Keyboard,Accessories,R002,South,2023-05-09,5,524,2620,Delivered
ORD-0407,C008,CyberSecure,P008,Smartwatch,Electronics,R002,South,2023-07-29,4,309,1236,Pending
ORD-0407,C008,CyberSecure,P004,Monitor,Electronics,R002,South,2023-07-29,1,1478,1478,Pending
ORD-0408,C004,CloudNet,P008,Smartwatch,Electronics,R002,South,2023-08-20,4,866,3464,Cancelled
ORD-0409,C006,GreenTech,P002,Smartphone,Electronics,R001,North,2023-03-09,1,229,229,Pending
ORD-0409,C006,GreenTech,P004,Monitor,Electronics,R001,North,2023-03-09,2,639,1278,Pending
ORD-0409,C006,GreenTech,P006,Mouse,Accessories,R001,North,2023-03-09,4,1152,4608,Pending
ORD-0410,C006,GreenTech,P008,Smartwatch,Electronics,R001,North,2023-08-12,3,895,2685,Shipped
ORD-0410,C006,GreenTech,P004,Monitor,Electronics,R001,North,2023-08-12,2,124,248,Shipped
ORD-0410,C006,GreenTech,P005,Keyboard,Accessories,R001,North,2023-08-12,4,1086,4344,Shipped
ORD-0411,C003,DataWorks,P006,Mouse,Accessories,R003,East,2023-03-15,2,268,536,Shipped
ORD-0411,C003,DataWorks,P004,Monitor,Electronics,R003,East,2023-03-15,1,618,618,Shipped
ORD-0412,C006,GreenTech,P003,Tablet,Electronics,R004,West,2023-05-24,5,1061,5305,Pending
ORD-0412,C006,GreenTech,P002,Smartphone,Electronics,R004,West,2023-05-24,1,1451,1451,Pending
ORD-0412,C006,GreenTech,P004,Monitor,Electronics,R004,West,2023-05-24,1,1204,1204,Pending
ORD-0413,C008,CyberSecure,P006,Mouse,Accessories,R002,South,2023-02-05,1,122,122,Delivered
ORD-0413,C008,CyberSecure,P008,Smartwatch,Electronics,R002,South,2023-02-05,4,515,2060,Delivered
ORD-0413,C008,CyberSecure,P007,Headphones,Accessories,R002,South,2023-02-05,4,1096,4384,Delivered
ORD-0414,C002,InnovaSolutions,P005,Keyboard,Accessories,R004,West,2023-07-11,4,327,1308,Delivered
ORD-0414,C002,InnovaSolutions,P008,Smartwatch,Electronics,R004,West,2023-07-11,3,1043,3129,Delivered
ORD-0414,C002,InnovaSolutions,P001,Laptop,Electronics,R004,West,2023-07-11,3,808,2424,Delivered
ORD-0415,C005,AI Systems,P005,Keyboard,Accessories,R004,West,2023-06-29,3,1421,4263,Delivered
ORD-0415,C005,AI Systems,P004,Monitor,Electronics,R004,West,2023-06-29,3,488,1464,Delivered
ORD-0415,C005,AI Systems,P001,Laptop,Electronics,R004,West,2023-06-29,3,1185,3555,Delivered
ORD-0416,C008,CyberSecure,P002,Smartphone,Electronics,R002,South,2023-05-30,3,134,402,Delivered
ORD-0417,C006,GreenTech,P003,Tablet,Electronics,R003,East,2023-07-29,5,317,1585,Cancelled
ORD-0417,C006,GreenTech,P008,Smartwatch,Electronics,R003,East,2023-07-29,4,429,1716,Cancelled
ORD-0417,C006,GreenTech,P004,Monitor,Electronics,R003,East,2023-07-29,5,100,500,Cancelled
ORD-0418,C007,NextGen Consulting,P002,Smartphone,Electronics,R004,West,2023-06-07,4,961,3844,Cancelled
ORD-0419,C006,GreenTech,P007,Headphones,Accessories,R002,South,2023-11-13,5,88,440,Delivered
ORD-0419,C006,GreenTech,P001,Laptop,Electronics,R002,South,2023-11-13,5,227,1135,Delivered
ORD-0419,C006,GreenTech,P008,Smartwatch,Electronics,R002,South,2023-11-13,1,1188,1188,Delivered
ORD-0420,C005,AI Systems,P007,Headphones,Accessories,R004,West,2023-03-16,4,65,260,Cancelled
ORD-0420,C005,AI Systems,P003,Tablet,Electronics,R004,West,2023-03-16,4,205,820,Cancelled
ORD-0421,C008,CyberSecure,P002,Smartphone,Electronics,R002,South,2023-08-11,2,828,1656,Shipped
ORD-0421,C008,CyberSecure,P006,Mouse,Accessories,R002,South,2023-08-11,3,1002,3006,Shipped
ORD-0422,C004,CloudNet,P002,Smartphone,Electronics,R004,West,2023-07-20,2,517,1034,Cancelled
ORD-0423,C001,TechCorp,P008,Smartwatch,Electronics,R002,South,2023-08-31,3,1233,3699,Shipped
ORD-0423,C001,TechCorp,P002,Smartphone,Electronics,R002,South,2023-08-31,1,1380,1380,Shipped
ORD-0423,C001,TechCorp,P006,Mouse,Accessories,R002,South,2023-08-31,4,697,2788,Shipped
ORD-0424,C004,CloudNet,P006,Mouse,Accessories,R003,East,2023-09-14,1,1346,1346,Delivered
ORD-0424,C004,CloudNet,P005,Keyboard,Accessories,R003,East,2023-09-14,1,786,786,Delivered
ORD-0425,C002,InnovaSolutions,P003,Tablet,Electronics,R002,South,2023-05-30,4,772,3088,Cancelled
ORD-0426,C004,CloudNet,P003,Tablet,Electronics,R002,South,2023-06-01,4,654,2616,Cancelled
ORD-0426,C004,CloudNet,P002,Smartphone,Electronics,R002,South,2023-06-01,3,264,792,Cancelled
ORD-0427,C001,TechCorp,P005,Keyboard,Accessories,R002,South,2023-10-08,3,1105,3315,Shipped
ORD-0427,C001,TechCorp,P008,Smartwatch,Electronics,R002,South,2023-10-08,4,802,3208,Shipped
ORD-0428,C001,TechCorp,P004,Monitor,Electronics,R003,East,2023-03-20,1,597,597,Shipped
ORD-0429,C007,NextGen Consulting,P003,Tablet,Electronics,R001,North,2023-05-27,3,1046,3138,Cancelled
ORD-0429,C007,NextGen Consulting,P002,Smartphone,Electronics,R001,North,2023-05-27,4,1058,4232,Cancelled
ORD-0430,C001,TechCorp,P007,Headphones,Accessories,R001,North,2023-05-09,4,1171,4684,Pending
ORD-0430,C001,TechCorp,P003,Tablet,Electronics,R001,North,2023-05-09,1,1140,1140,Pending
ORD-0431,C004,CloudNet,P003,Tablet,Electronics,R003,East,2023-03-25,5,769,3845,Pending
ORD-0431,C004,CloudNet,P004,Monitor,Electronics,R003,East,2023-03-25,1,1169,1169,Pending
ORD-0432,C001,TechCorp,P001,Laptop,Electronics,R002,South,2023-05-08,2,1059,2118,Delivered
ORD-0432,C001,TechCorp,P003,Tablet,Electronics,R002,South,2023-05-08,5,398,1990,Delivered
ORD-0433,C004,CloudNet,P008,Smartwatch,Electronics,R004,West,2023-11-25,5,427,2135,Cancelled
ORD-0433,C004,CloudNet,P001,Laptop,Electronics,R004,West,2023-11-25,3,695,2085,Cancelled
ORD-0434,C005,AI Systems,P007,Headphones,Accessories,R001,North,2023-12-04,2,495,990,Cancelled
ORD-0434,C005,AI Systems,P006,Mouse,Accessories,R001,North,2023-12-04,2,1243,2486,Cancelled
ORD-0435,C007,NextGen Consulting,P002,Smartphone,Electronics,R003,East,2023-10-21,5,988,4940,Delivered
ORD-0435,C007,NextGen Consulting,P005,Keyboard,Accessories,R003,East,2023-10-21,3,976,2928,Delivered
ORD-0435,C007,NextGen Consulting,P003,Tablet,Electronics,R003,East,2023-10-21,2,783,1566,Delivered
ORD-0436,C008,CyberSecure,P004,Monitor,Electronics,R004,West,2023-02-26,4,205,820,Pending
ORD-0437,C003,DataWorks,P006,Mouse,Accessories,R001,North,2023-04-29,1,611,611,Shipped
ORD-0438,C001,TechCorp,P001,Laptop,Electronics,R002,South,2023-10-03,5,1164,5820,Shipped
ORD-0438,C001,TechCorp,P006,Mouse,Accessories,R002,South,2023-10-03,5,673,3365,Shipped
ORD-0439,C003,DataWorks,P005,Keyboard,Accessories,R002,South,2023-03-04,4,1364,5456,Delivered
ORD-0439,C003,DataWorks,P004,Monitor,Electronics,R002,South,2023-03-04,3,895,2685,Delivered
ORD-0440,C002,InnovaSolutions,P002,Smartphone,Electronics,R004,West,2023-01-19,5,1231,6155,Delivered
ORD-0441,C004,CloudNet,P004,Monitor,Electronics,R001,North,2023-03-24,2,614,1228,Shipped
ORD-0441,C004,CloudNet,P006,Mouse,Accessories,R001,North,2023-03-24,3,347,1041,Shipped
ORD-0442,C001,TechCorp,P003,Tablet,Electronics,R003,East,2023-12-12,3,312,936,Cancelled
ORD-0443,C003,DataWorks,P007,Headphones,Accessories,R003,East,2023-12-10,1,632,632,Delivered
ORD-0443,C003,DataWorks,P002,Smartphone,Electronics,R003,East,2023-12-10,5,1011,5055,Delivered
ORD-0443,C003,DataWorks,P006,Mouse,Accessories,R003,East,2023-12-10,1,713,713,Delivered
ORD-0444,C008,CyberSecure,P007,Headphones,Accessories,R002,South,2023-06-12,3,527,1581,Shipped
ORD-0444,C008,CyberSecure,P002,Smartphone,Electronics,R002,South,2023-06-12,2,1294,2588,Shipped
ORD-0445,C005,AI Systems,P001,Laptop,Electronics,R001,North,2023-08-10,3,288,864,Cancelled
ORD-0445,C005,AI Systems,P005,Keyboard,Accessories,R001,North,2023-08-10,1,1101,1101,Cancelled
ORD-0445,C005,AI Systems,P008,Smartwatch,Electronics,R001,North,2023-08-10,1,155,155,Cancelled
ORD-0446,C004,CloudNet,P001,Laptop,Electronics,R002,South,2023-05-09,2,739,1478,Cancelled
ORD-0446,C004,CloudNet,P007,Headphones,Accessories,R002,South,2023-05-09,3,459,1377,Cancelled
ORD-0446,C004,CloudNet,P002,Smartphone,Electronics,R002,South,2023-05-09,4,230,920,Cancelled
ORD-0447,C006,GreenTech,P008,Smartwatch,Electronics,R002,South,2023-06-21,4,1093,4372,Delivered
ORD-0448,C002,InnovaSolutions,P001,Laptop,Electronics,R002,South,2023-11-13,3,642,1926,Cancelled
ORD-0448,C002,InnovaSolutions,P004,Monitor,Electronics,R002,South,2023-11-13,5,1459,7295,Cancelled
ORD-0448,C002,InnovaSolutions,P005,Keyboard,Accessories,R002,South,2023-11-13,5,1201,6005,Cancelled
ORD-0449,C001,TechCorp,P007,Headphones,Accessories,R003,East,2023-02-17,1,834,834,Pending
ORD-0449,C001,TechCorp,P008,Smartwatch,Electronics,R003,East,2023-02-17,5,795,3975,Pending
ORD-0449,C001,TechCorp,P006,Mouse,Accessories,R003,East,2023-02-17,3,685,2055,Pending
ORD-0450,C004,CloudNet,P007,Headphones,Accessories,R002,South,2023-11-17,1,625,625,Shipped
ORD-0451,C002,InnovaSolutions,P001,Laptop,Electronics,R003,East,2023-06-06,4,241,964,Shipped
ORD-0451,C002,InnovaSolutions,P005,Keyboard,Accessories,R003,East,2023-06-06,1,335,335,Shipped
ORD-0451,C002,InnovaSolutions,P008,Smartwatch,Electronics,R003,East,2023-06-06,4,134,536,Shipped
ORD-0452,C006,GreenTech,P004,Monitor,Electronics,R003,East,2023-02-20,2,1351,2702,Cancelled
ORD-0452,C006,GreenTech,P003,Tablet,Electronics,R003,East,2023-02-20,5,765,3825,Cancelled
ORD-0453,C008,CyberSecure,P004,Monitor,Electronics,R001,North,2023-03-27,2,1233,2466,Shipped
ORD-0453,C008,CyberSecure,P005,Keyboard,Accessories,R001,North,2023-03-27,1,913,913,Shipped
ORD-0453,C008,CyberSecure,P006,Mouse,Accessories,R001,North,2023-03-27,2,641,1282,Shipped
ORD-0454,C002,InnovaSolutions,P006,Mouse,Accessories,R002,South,2023-11-08,2,388,776,Cancelled
ORD-0454,C002,InnovaSolutions,P003,Tablet,Electronics,R002,South,2023-11-08,2,905,1810,Cancelled
ORD-0455,C005,AI Systems,P005,Keyboard,Accessories,R001,North,2023-09-01,2,676,1352,Shipped
ORD-0455,C005,AI Systems,P003,Tablet,Electronics,R001,North,2023-09-01,2,1135,2270,Shipped
ORD-0455,C005,AI Systems,P008,Smartwatch,Electronics,R001,North,2023-09-01,5,951,4755,Shipped
ORD-0456,C008,CyberSecure,P002,Smartphone,Electronics,R002,South,2023-07-03,1,279,279,Cancelled
ORD-0456,C008,CyberSecure,P004,Monitor,Electronics,R002,South,2023-07-03,1,373,373,Cancelled
ORD-0456,C008,CyberSecure,P003,Tablet,Electronics,R002,South,2023-07-03,4,949,3796,Cancelled
ORD-0457,C006,GreenTech,P008,Smartwatch,Electronics,R004,West,2023-02-01,5,997,4985,Delivered
ORD-0457,C006,GreenTech,P001,Laptop,Electronics,R004,West,2023-02-01,2,420,840,Delivered
ORD-0457,C006,GreenTech,P007,Headphones,Accessories,R004,West,2023-02-01,5,1175,5875,Delivered
ORD-0458,C001,TechCorp,P003,Tablet,Electronics,R001,North,2023-06-24,5,720,3600,Delivered
ORD-0458,C001,TechCorp,P008,Smartwatch,Electronics,R001,North,2023-06-24,5,746,3730,Delivered
ORD-0458,C001,TechCorp,P007,Headphones,Accessories,R001,North,2023-06-24,2,1011,2022,Delivered
ORD-0459,C006,GreenTech,P006,Mouse,Accessories,R001,North,2023-09-08,1,1090,1090,Cancelled
ORD-0459,C006,GreenTech,P003,Tablet,Electronics,R001,North,2023-09-08,3,71,213,Cancelled
ORD-0460,C002,InnovaSolutions,P005,Keyboard,Accessories,R001,North,2023-07-17,3,912,2736,Pending
ORD-0460,C002,InnovaSolutions,P007,Headphones,Accessories,R001,North,2023-07-17,3,340,1020,Pending
ORD-0461,C007,NextGen Consulting,P003,Tablet,Electronics,R002,South,2023-12-08,3,319,957,Cancelled
ORD-0461,C007,NextGen Consulting,P006,Mouse,Accessories,R002,South,2023-12-08,2,368,736,Cancelled
ORD-0462,C006,GreenTech,P008,Smartwatch,Electronics,R003,East,2023-10-27,2,1188,2376,Cancelled
ORD-0462,C006,GreenTech,P007,Headphones,Accessories,R003,East,2023-10-27,4,517,2068,Cancelled
ORD-0462,C006,GreenTech,P004,Monitor,Electronics,R003,East,2023-10-27,2,977,1954,Cancelled
ORD-0463,C007,NextGen Consulting,P008,Smartwatch,Electronics,R001,North,2023-01-22,5,1281,6405,Cancelled
ORD-0463,C007,NextGen Consulting,P006,Mouse,Accessories,R001,North,2023-01-22,1,779,779,Cancelled
ORD-0464,C004,CloudNet,P002,Smartphone,Electronics,R001,North,2023-01-16,1,675,675,Delivered
ORD-0464,C004,CloudNet,P005,Keyboard,Accessories,R001,North,2023-01-16,2,669,1338,Delivered
ORD-0465,C008,CyberSecure,P001,Laptop,Electronics,R001,North,2023-06-11,3,1135,3405,Pending
ORD-0466,C008,CyberSecure,P003,Tablet,Electronics,R002,South,2023-04-03,2,318,636,Delivered
ORD-0466,C008,CyberSecure,P005,Keyboard,Accessories,R002,South,2023-04-03,5,74,370,Delivered
ORD-0467,C004,CloudNet,P003,Tablet,Electronics,R002,South,2023-07-31,1,157,157,Shipped
ORD-0467,C004,CloudNet,P007,Headphones,Accessories,R002,South,2023-07-31,4,1462,5848,Shipped
ORD-0467,C004,CloudNet,P008,Smartwatch,Electronics,R002,South,2023-07-31,1,808,808,Shipped
ORD-0468,C007,NextGen Consulting,P003,Tablet,Electronics,R002,South,2023-10-14,3,1231,3693,Pending
ORD-0468,C007,NextGen Consulting,P006,Mouse,Accessories,R002,South,2023-10-14,5,1458,7290,Pending
ORD-0468,C007,NextGen Consulting,P007,Headphones,Accessories,R002,South,2023-10-14,4,238,952,Pending
ORD-0469,C005,AI Systems,P003,Tablet,Electronics,R003,East,2023-05-14,3,686,2058,Pending
ORD-0469,C005,AI Systems,P004,Monitor,Electronics,R003,East,2023-05-14,1,1101,1101,Pending
ORD-0470,C001,TechCorp,P006,Mouse,Accessories,R002,South,2023-06-14,3,611,1833,Pending
ORD-0471,C003,DataWorks,P001,Laptop,Electronics,R001,North,2023-06-30,1,1462,1462,Shipped
ORD-0471,C003,DataWorks,P007,Headphones,Accessories,R001,North,2023-06-30,5,1291,6455,Shipped
ORD-0471,C003,DataWorks,P006,Mouse,Accessories,R001,North,2023-06-30,2,568,1136,Shipped
ORD-0472,C007,NextGen Consulting,P003,Tablet,Electronics,R001,North,2023-05-20,5,681,3405,Cancelled
ORD-0473,C005,AI Systems,P005,Keyboard,Accessories,R001,North,2023-12-14,5,695,3475,Cancelled
ORD-0473,C005,AI Systems,P004,Monitor,Electronics,R001,North,2023-12-14,3,853,2559,Cancelled
ORD-0473,C005,AI Systems,P003,Tablet,Electronics,R001,North,2023-12-14,4,230,920,Cancelled
ORD-0474,C006,GreenTech,P006,Mouse,Accessories,R002,South,2023-09-27,3,564,1692,Cancelled
ORD-0474,C006,GreenTech,P001,Laptop,Electronics,R002,South,2023-09-27,2,1272,2544,Cancelled
ORD-0475,C005,AI Systems,P008,Smartwatch,Electronics,R002,South,2023-03-22,4,1304,5216,Pending
ORD-0475,C005,AI Systems,P002,Smartphone,Electronics,R002,South,2023-03-22,4,573,2292,Pending
ORD-0475,C005,AI Systems,P006,Mouse,Accessories,R002,South,2023-03-22,1,1314,1314,Pending
ORD-0476,C003,DataWorks,P002,Smartphone,Electronics,R001,North,2023-03-29,4,118,472,Shipped
ORD-0477,C007,NextGen Consulting,P003,Tablet,Electronics,R002,South,2023-07-03,3,530,1590,Pending
ORD-0478,C001,TechCorp,P002,Smartphone,Electronics,R004,West,2023-02-10,4,830,3320,Pending
ORD-0478,C001,TechCorp,P003,Tablet,Electronics,R004,West,2023-02-10,1,1131,1131,Pending
ORD-0479,C003,DataWorks,P005,Keyboard,Accessories,R004,West,2023-12-01,4,350,1400,Cancelled
ORD-0479,C003,DataWorks,P003,Tablet,Electronics,R004,West,2023-12-01,5,1104,5520,Cancelled
ORD-0479,C003,DataWorks,P008,Smartwatch,Electronics,R004,West,2023-12-01,1,1026,1026,Cancelled
ORD-0480,C006,GreenTech,P005,Keyboard,Accessories,R001,North,2023-03-24,1,304,304,Cancelled
ORD-0481,C008,CyberSecure,P005,Keyboard,Accessories,R001,North,2023-01-21,4,633,2532,Shipped
ORD-0481,C008,CyberSecure,P006,Mouse,Accessories,R001,North,2023-01-21,2,1184,2368,Shipped
ORD-0482,C007,NextGen Consulting,P007,Headphones,Accessories,R003,East,2023-01-04,3,760,2280,Cancelled
ORD-0483,C008,CyberSecure,P008,Smartwatch,Electronics,R001,North,2023-10-06,1,55,55,Shipped
ORD-0483,C008,CyberSecure,P005,Keyboard,Accessories,R001,North,2023-10-06,3,1302,3906,Shipped
ORD-0484,C003,DataWorks,P003,Tablet,Electronics,R004,West,2023-11-01,2,989,1978,Shipped
ORD-0484,C003,DataWorks,P007,Headphones,Accessories,R004,West,2023-11-01,2,582,1164,Shipped
ORD-0484,C003,DataWorks,P002,Smartphone,Electronics,R004,West,2023-11-01,2,525,1050,Shipped
ORD-0485,C005,AI Systems,P001,Laptop,Electronics,R003,East,2023-11-21,3,415,1245,Delivered
ORD-0486,C004,CloudNet,P008,Smartwatch,Electronics,R001,North,2023-12-19,1,466,466,Cancelled
ORD-0486,C004,CloudNet,P007,Headphones,Accessories,R001,North,2023-12-19,4,590,2360,Cancelled
ORD-0486,C004,CloudNet,P003,Tablet,Electronics,R001,North,2023-12-19,1,383,383,Cancelled
ORD-0487,C004,CloudNet,P006,Mouse,Accessories,R002,South,2023-04-08,3,1120,3360,Delivered
ORD-0487,C004,CloudNet,P008,Smartwatch,Electronics,R002,South,2023-04-08,1,279,279,Delivered
ORD-0488,C001,TechCorp,P002,Smartphone,Electronics,R002,South,2023-12-01,1,325,325,Cancelled
ORD-0488,C001,TechCorp,P001,Laptop,Electronics,R002,South,2023-12-01,4,1455,5820,Cancelled
ORD-0488,C001,TechCorp,P008,Smartwatch,Electronics,R002,South,2023-12-01,5,94,470,Cancelled
ORD-0489,C008,CyberSecure,P003,Tablet,Electronics,R004,West,2023-07-30,5,289,1445,Pending
ORD-0490,C003,DataWorks,P001,Laptop,Electronics,R004,West,2023-03-04,4,58,232,Pending
ORD-0490,C003,DataWorks,P004,Monitor,Electronics,R004,West,2023-03-04,3,1469,4407,Pending
ORD-0490,C003,DataWorks,P002,Smartphone,Electronics,R004,West,2023-03-04,3,903,2709,Pending
ORD-0491,C003,DataWorks,P004,Monitor,Electronics,R003,East,2023-03-07,4,1475,5900,Shipped
ORD-0491,C003,DataWorks,P008,Smartwatch,Electronics,R003,East,2023-03-07,5,563,2815,Shipped
ORD-0491,C003,DataWorks,P005,Keyboard,Accessories,R003,East,2023-03-07,5,302,1510,Shipped
ORD-0492,C006,GreenTech,P006,Mouse,Accessories,R002,South,2023-02-06,2,863,1726,Shipped
ORD-0492,C006,GreenTech,P004,Monitor,Electronics,R002,South,2023-02-06,3,241,723,Shipped
ORD-0492,C006,GreenTech,P003,Tablet,Electronics,R002,South,2023-02-06,5,222,1110,Shipped
ORD-0493,C002,InnovaSolutions,P004,Monitor,Electronics,R001,North,2023-11-10,3,949,2847,Delivered
ORD-0493,C002,InnovaSolutions,P003,Tablet,Electronics,R001,North,2023-11-10,5,1072,5360,Delivered
ORD-0493,C002,InnovaSolutions,P007,Headphones,Accessories,R001,North,2023-11-10,2,821,1642,Delivered
ORD-0494,C007,NextGen Consulting,P001,Laptop,Electronics,R003,East,2023-02-27,1,551,551,Delivered
ORD-0494,C007,NextGen Consulting,P002,Smartphone,Electronics,R003,East,2023-02-27,3,1200,3600,Delivered
ORD-0494,C007,NextGen Consulting,P005,Keyboard,Accessories,R003,East,2023-02-27,3,1422,4266,Delivered
ORD-0495,C001,TechCorp,P007,Headphones,Accessories,R004,West,2023-05-17,2,194,388,Shipped
ORD-0496,C003,DataWorks,P006,Mouse,Accessories,R002,South,2023-11-07,4,1020,4080,Cancelled
ORD-0496,C003,DataWorks,P008,Smartwatch,Electronics,R002,South,2023-11-07,5,525,2625,Cancelled
ORD-0497,C001,TechCorp,P004,Monitor,Electronics,R004,West,2023-10-19,5,912,4560,Shipped
ORD-0497,C001,TechCorp,P002,Smartphone,Electronics,R004,West,2023-10-19,3,1065,3195,Shipped
ORD-0498,C006,GreenTech,P006,Mouse,Accessories,R002,South,2023-08-12,3,1245,3735,Shipped
ORD-0498,C006,GreenTech,P003,Tablet,Electronics,R002,South,2023-08-12,1,1219,1219,Shipped
ORD-0498,C006,GreenTech,P007,Headphones,Accessories,R002,South,2023-08-12,1,544,544,Shipped
ORD-0499,C001,TechCorp,P008,Smartwatch,Electronics,R003,East,2023-08-18,1,1091,1091,Delivered
ORD-0499,C001,TechCorp,P005,Keyboard,Accessories,R003,East,2023-08-18,3,1225,3675,Delivered
ORD-0499,C001,TechCorp,P004,Monitor,Electronics,R003,East,2023-08-18,4,346,1384,Delivered
ORD-0500,C007,NextGen Consulting,P002,Smartphone,Electronics,R003,East,2023-04-07,3,192,576,Pending
ORD-0500,C007,NextGen Consulting,P003,Tablet,Electronics,R003,East,2023-04-07,5,497,2485,Pending
